ModelID,BRCA1 (672),NOTCH3 (4854),CTCF (10664),CDK6 (1021),MET (4233),ARID1A (8289),PIK3CA (5290),KRAS (3845),NOTCH2 (4853),APC (324),CDK4 (1019),MYC (4609),IDH1 (3417),BRCA2 (675),RB1 (5925),TP53 (7157),SMAD4 (4089),ERBB2 (2064),EGFR (1956),CDKN2A (1029),NOTCH1 (4851),BRAF (673),CTNNB1 (1499),ALK (238),PTEN (5728),IDH2 (3418),NF2 (4771),NF1 (4763),NOTCH4 (4855)
ACH-001607,4.4202128906107845,0.0840642647884745,4.61882595258744,4.522306892871389,7.16138386011199,4.023255352300303,3.372952097911829,9.484983967758938,3.578938713093386,4.04788732939655,8.333021139878324,6.7964939294258375,6.596487956856693,2.2570106182060234,5.171126746652066,2.942983598187102,4.008092420948722,3.8747969658986654,5.764738923023377,8.718361626138355,2.726831217032493,3.203201156316611,7.27080923154539,0.0,5.44857062600553,4.009884588931844,4.016139702655253,4.248686626873828,2.403267722339301
ACH-002706,4.733896605247495,0.4956951626240687,5.045268215138534,4.381975478557301,5.2471680003747725,5.587964988882679,3.2927817492278457,9.345227809821727,5.439955517478156,2.666756591884804,8.352573162972545,5.901108243014512,5.729552770453971,2.7676547982373463,4.0925457415435655,6.408032466130653,4.632849830117706,5.687900522480746,4.456806149230474,3.7495342676692616,1.516015147003665,2.6758159311722696,7.106222672919125,0.0,4.198494153639083,5.795715006501729,5.309248960816616,5.2671612180222604,1.2203299548795556
ACH-001441,2.6229303509201767,1.7398481026993275,4.132576842670009,3.563158130402808,3.2203299548795554,3.7516779456875775,2.1176950426697547,3.2942531364445142,2.937344392150232,2.613531652917927,7.69849632031307,7.879276912412165,5.8283269264148165,1.15704371014558,2.9597701552114675,4.552745936748446,3.853995647176393,3.5084286525318573,0.0,2.73768676140986,1.6088092426755238,2.039138393906958,7.244316259891207,2.918386234446348,4.148120631123964,4.134220939760634,2.19534759832222,3.215678596607928,0.7398481026993275
ACH-000112,4.865918814552212,0.2630344058337938,5.308521062193259,2.560714954474479,0.2630344058337938,5.412442824775613,2.2839217723076173,4.154615611326894,2.503348735167504,2.543495883425772,7.523953939496699,7.646018610925346,5.969012307516316,4.025028794491522,4.70265754339091,5.724377421606217,4.111865963867557,1.411426245726465,0.1243281350022017,6.4212232992251375,3.654206377944292,2.440952198029637,6.036283527988446,0.0285691521967709,4.739308070860385,6.626731150672786,3.0426443374084937,3.503348735167504,0.4222330006830478
ACH-000874,4.8011586560936985,0.01435529297707,5.627898615871748,7.724582064038895,0.0,4.969933274697856,4.128458384146928,5.065227622775619,2.994579724215748,2.548436624696042,7.200162973999702,7.341807889243937,5.910732661902912,2.9597701552114675,6.010108453474289,6.559797695754872,4.870857864363762,4.451540833017832,0.0,0.0,1.7739963251111732,3.2809563138310565,6.119771161952904,0.0,5.2630344058337934,7.422485315670293,3.257010618206024,3.097610796626422,0.7824085649273732
ACH-000186,3.885574364371426,3.8669079781431663,3.9049657186840254,3.750606504835592,6.856861228319772,4.530445354692906,3.2203299548795554,4.332707933640605,5.146084938616191,1.871843648509318,6.238595812107411,5.298291730620124,6.584361252518709,2.558267634055736,3.849999259466098,5.357552004618084,3.765534746362977,4.492494151679432,5.598126959919604,6.5000052920931335,2.028569152196771,3.676944359106912,6.666188489872781,0.0840642647884745,4.951401291674311,5.274634402517586,4.161081482277184,3.0426443374084937,0.3561438102252753
ACH-002780,4.478324711485028,1.8155754288625725,4.820178962415188,0.01435529297707,2.440952198029637,5.28318097894557,3.451540833017832,4.1026581313637385,4.5668151540108965,3.221877081077034,7.824386002585445,7.138323004056484,6.304145941202946,1.782408564927373,3.0840642647884744,5.808385050656093,5.202809492125013,2.269033146455237,0.0840642647884745,3.7516779456875775,0.6135316529179271,4.77663042305105,6.411765185006983,4.130930869826448,4.685940148445977,6.361417466789213,4.0522419811811385,3.9240998856407416,0.1763227726404628
ACH-000677,5.93451650158608,1.2387868595871168,5.0955025176586695,4.93451650158608,4.92362461136832,5.362119166725657,2.6415460290875235,3.8135246892978105,5.039577103060678,3.871843648509318,7.935872224181421,6.659353759170051,5.060479781407595,3.412781525338476,4.582556003014061,5.63023071585969,0.7398481026993275,5.490249210627085,5.4202128906107845,1.2203299548795556,2.8298495598446904,3.177917792195843,6.55043897760719,0.1110313123887439,4.604664415163704,6.395062799517578,0.4646682670034443,4.819157223674968,1.4168397419128291
ACH-000055,5.24412594328373,4.79960542245267,4.955591791753994,4.303050084681673,2.62993940943954,6.077670274232752,2.73768676140986,4.095080491901415,6.302501844112321,3.690417095532466,7.845050903014725,9.529762394405434,7.995427985832538,2.7092906357233577,4.5963388642052,5.621172752683435,5.5858639034626885,5.602884408718419,0.4956951626240687,1.8559896973084808,3.727920454563199,2.9467308601403097,6.817623257511431,0.1110313123887439,4.904484097901423,4.258518924711301,3.955126781261366,4.464668267003445,0.5459683691052926
ACH-000485,4.02945288578697,3.2764966656403565,4.59215800212536,4.111031312388744,6.050936965225225,4.779785005301132,3.62760683812965,4.241077458175037,2.2141248053528475,2.8257856274647914,7.5576551547254205,7.418695949602051,7.5915597458278015,1.3103401206121503,3.3088850574117634,5.754353071692127,4.500164679492167,7.138323004056484,3.944858445807539,0.5459683691052926,4.063502942306158,3.4342946179599254,6.614709844115208,0.0285691521967709,5.007644030878014,7.212082911441064,2.8933622107638715,4.361768359419154,0.0840642647884745
ACH-000672,3.699329525673156,3.572889668420581,4.388189537156084,4.823749360308272,5.832383716549126,4.956521363333119,3.085764553778314,5.098453246309274,5.392317422778761,3.171527106038814,7.174226629755459,7.362382216236987,4.984133594540979,1.8155754288625725,3.3798981635246923,3.0089887832272546,4.698774108903683,5.79051141189419,6.101818134227409,7.867958221876309,3.263034405833794,3.7070829917717054,7.595220177927569,0.070389327891398,3.495695162624069,1.9634741239748856,4.997292407636508,4.609991295212678,0.3895668117627256
ACH-001150,3.4342946179599254,1.7570232465074596,4.542877099354142,4.772941337831336,4.4356285940520905,4.088311235888661,3.5058909297299574,4.1001366712854495,4.79025073883523,2.277984747299765,8.485467080376559,6.026357446963839,6.96970308801354,2.1538053360790355,4.461397589926158,3.16349873228288,5.427270935173585,4.798050514767515,4.970853654340483,0.0,1.875780063068488,2.927896453728821,7.158458216216766,0.1243281350022017,4.913128767819739,5.12639473762014,4.747924416238441,3.2141248053528475,0.7136958148433591
ACH-000287,5.460742563789644,0.2750070474998697,5.886550147324343,3.203201156316611,0.3334237337251918,6.303415462685624,3.171527106038814,4.152994605492435,4.339850002884624,3.38404980679516,7.685379551959075,9.125077620552414,5.704041954821288,3.990954860396993,5.304876050044889,7.23697088625934,5.334139178838237,1.3276873641760472,0.1890338243900171,7.469560421711221,2.711494906650088,3.51096191927738,7.356495987705577,0.0,6.536208354692263,6.907371413823563,3.812498225333564,4.224194663970433,0.8639384504239714
ACH-000784,2.929790997718597,2.8619553641448694,4.802710219291343,3.896271848807375,4.219555769166913,4.561326136453918,5.821199978056451,5.034303767768035,3.656496370553495,3.19377174339668,8.281512801799726,6.2343863540945454,7.787314916860259,0.933572638261024,3.982765462583646,4.895787316463311,4.807354922057604,3.986410935252045,5.867402305727543,0.070389327891398,3.611172380044005,3.2927817492278457,6.994240279869044,2.070389327891398,5.083638879250706,3.279471295644468,3.1795110502715103,4.007195501404204,0.2387868595871165
ACH-000530,4.971313624068879,6.996953601018436,5.600507645345786,0.7311832415722002,0.933572638261024,6.283551423174307,4.386810946472217,5.086189313104476,4.880195728943098,4.422233000683048,8.453887917785664,6.112908599629414,7.405992359675837,3.24031432933371,4.412781525338476,3.403267722339301,5.728736843366021,5.191404728852764,1.4222330006830477,5.43028527297778,2.266036893995317,3.553360503335328,7.991691898336964,0.0426443374084937,6.4121040446775694,7.314605901262219,3.7676547982373454,4.87921563716567,1.7990873060740036
ACH-002024,3.643856189774725,0.4005379295837288,4.797531839571962,3.18269229751619,2.606442228131608,4.647890091059215,2.7845039829295666,4.43095427138573,0.0,2.985500430304885,8.049412953118482,4.625854931368057,5.571373435973201,3.0250287944915226,3.973611275519472,3.1076878693143737,4.125155131322289,1.232660756790275,0.4854268271702416,4.787118982813345,0.0,3.647314509547136,5.694880192799191,0.01435529297707,3.196921733820329,8.477555910732653,2.8257856274647914,2.62993940943954,1.6461626571578936
ACH-000380,5.277240898332067,0.6040713236688608,5.419538891513785,3.903038270112912,2.27500704749987,4.978195629681651,3.51096191927738,4.261530815243406,3.793895882548878,2.6415460290875235,8.262188828956473,9.17921244837851,4.045268215138533,1.4168397419128291,3.1127001327493624,5.767389962065719,5.437294331497144,2.6507645591169022,0.137503523749935,7.318407232929317,2.817623257511431,4.018812185742817,6.36964096451698,0.0,5.4564776293518165,2.007195501404204,3.723558561472103,2.62760683812965,0.3561438102252753
ACH-001737,5.320123598040615,0.0840642647884745,6.257764968571387,6.661065479806948,0.0,5.572889668420581,4.285402218862249,4.214124805352848,1.8439838440483265,2.867896463992655,7.626950122372515,7.353940751065704,5.427941332509482,4.596935142387232,4.577126661307052,6.759155833800272,5.05006629830629,1.5260688116675876,0.0,0.0,4.906409617094016,3.234194722953812,6.138118177614614,0.0,6.713283400230739,7.287804709077553,3.884597920990065,4.060047383669939,0.1763227726404628
ACH-001400,1.4541758931858022,2.711494906650088,2.752748591407134,1.5801454844233804,2.6182386555954547,1.0565835283663676,1.9107326619029128,1.3219280948873624,1.4168397419128291,0.5160151470036647,3.690417095532466,2.778208576398088,3.4475791965488827,0.3334237337251918,2.7420062108667365,3.289834465177509,0.2387868595871165,3.0461417816447205,3.685940148445977,5.361066488794321,2.7676547982373463,0.9708536543404837,2.7506065048355923,0.01435529297707,2.8933622107638715,2.643856189774725,1.459431618637297,2.8579809951275723,0.5558161550616396
ACH-001054,4.163498732282879,0.3219280948873623,4.560103513464738,2.859969548221026,2.761285273361619,4.458119481174506,2.859969548221026,4.149747119504682,4.762348815644129,3.211012193485512,7.230741002626909,9.639829061927552,7.985500430304885,2.3978029618624896,3.9476661567960094,4.215678596607928,4.072105800480419,2.655351828612554,0.0,0.9560566524124028,0.7907720378619999,2.855989697308481,7.3149683646875,0.0840642647884745,3.3798981635246923,4.919340082442012,2.778208576398088,3.3175935046234715,0.2265085298086797
ACH-001695,3.250961573533219,5.563768278452033,4.600507645345786,5.145677455195635,4.6915341649192,4.331275267146615,3.708187236020709,2.873813198359087,3.624100894628114,2.1538053360790355,7.609843591599456,5.51853513898218,6.554742321710322,1.9411063109464315,3.448900951145128,2.8659188145522125,1.6599245584023783,5.205939832470884,9.354602022123204,4.67072705449947,4.24412594328373,2.1210154009613658,6.552284839943512,0.1110313123887439,4.521678951603199,5.307064162255372,3.6644828403646814,3.5058909297299574,0.5360529002402097
ACH-000009,4.538538163629804,3.817623257511431,5.666756591884804,4.651338766105931,5.638653116466112,5.063934305754099,3.092545741543565,5.725195817226664,4.391630261517429,3.5668151540108965,7.821837746088096,6.685940148445977,7.935695463031839,3.854993016757,3.812498225333564,2.2927817492278457,4.400537929583729,5.381629467033664,4.168321115739722,3.658782734012828,1.550900664647523,3.4776773275653072,6.676239195086378,0.01435529297707,4.296457407371244,3.91456452349394,4.152994605492435,4.839959587489532,0.3334237337251918
ACH-000491,4.016139702655253,0.0285691521967709,5.409390936137702,3.9411063109464313,5.9804823555382605,5.613236954716332,3.125981653854716,4.867896463992655,2.0461417816447205,4.183486514459391,8.157801653725114,6.820817181864166,6.729552770453971,3.915520900751959,4.71259578044703,3.4276061727818994,4.92362461136832,2.063502942306158,4.569855608330948,6.546277132090075,2.5285713188707577,3.761285273361619,6.492013386873797,0.0,4.247927513443585,5.318678373736547,3.963474123974886,3.671293372481576,1.7311832415722
ACH-001703,2.2234225499349374,0.3219280948873623,4.734438666137168,1.5801454844233804,0.4005379295837288,4.1626934322112366,3.2809563138310565,2.5777309314900805,1.6276068381296498,1.8155754288625725,6.164906926675688,6.59946657883123,4.487357715311548,0.4541758931858022,3.733354340613827,5.624393382219767,2.910732661902913,2.4905701304462013,0.01435529297707,4.390942772802543,3.865918814552213,2.114367024952,4.434961760187254,0.0,5.532316959332765,5.969012307516316,3.2927817492278457,2.280956313831056,2.063502942306158
ACH-000002,3.8063240573900288,0.2265085298086797,4.754887502163468,3.920293300211007,0.5558161550616396,4.384740587292384,2.438292851579147,2.625270489374693,2.056583528366368,0.933572638261024,7.317141234943323,8.913757086749973,4.234961094839504,1.835924074254375,2.2898344651775093,2.553360503335328,3.289834465177509,1.2448870591235344,0.2265085298086797,4.279471295644468,3.2433644256936605,2.356143810225275,4.92837032301897,0.0,4.20163386116965,6.678494507773734,3.571676809970932,2.7420062108667365,0.1763227726404628
ACH-001568,2.948600847493356,0.2868811477881615,3.211012193485512,2.18269229751619,5.150559676575382,1.807354922057604,2.4276061727818994,2.451540833017832,1.5801454844233804,0.9486008474933558,6.456806149230474,4.040015678847879,5.94673086014031,0.3673710656485294,3.9616233282869446,0.1243281350022017,2.835924074254375,3.070389327891398,0.070389327891398,5.859721128927965,1.1953475983222193,2.38404980679516,5.992994966851809,0.0976107966264223,2.563158130402808,3.258518924711301,4.139960569545456,2.6758159311722696,1.859969548221026
ACH-001449,4.934988201783478,0.01435529297707,5.311430455749743,3.956985924612576,0.0,5.028569152196771,3.237257770900372,4.326249700837456,0.8155754288625725,1.831877241191673,8.07097959571871,8.442819120225488,4.546585829008101,3.424922088210688,3.815575428862573,6.74698450599195,3.4646682670034443,1.5945485495503542,0.01435529297707,0.0,1.4905701304462011,2.646162657157894,5.690975738343275,0.0,5.391973883060293,7.87455108689664,3.257010618206024,2.364572432295856,1.4956951626240689
ACH-000993,3.3673710656485296,2.192194165283345,3.9439213265534856,2.028569152196771,6.438292851579146,4.208673319629471,2.693765712217783,3.365972427593384,4.737145919776202,2.963474123974886,6.13647851834917,5.0716768737518585,6.15704371014558,2.3103401206121505,3.365972427593384,5.611762560064872,4.506525779043123,4.745775149485796,3.715893370547605,6.980825052014211,3.9307373375628862,2.606442228131608,6.846367945984827,0.5260688116675876,4.137503523749935,4.744699314207836,4.542877099354142,2.565597175854225,0.3334237337251918
ACH-002680,2.543495883425772,4.098453246309274,4.96624587322494,4.339850002884624,5.662490363913776,3.3175935046234715,4.20006486151431,4.090853430451113,5.886793989975289,3.5545888516776376,7.425006041484934,4.767654798237347,7.773798573751685,1.298658315564515,4.767125077269071,6.027684876937159,5.602587527342561,3.548436624696042,8.867155163107514,0.0,1.6825732973475784,3.747387399652718,8.04023491675437,0.4956951626240687,4.222650022451478,4.759688488427289,4.737145919776202,3.4802651220544627,0.9927684307689242
ACH-000877,5.10936055940423,0.3561438102252753,6.048759311919856,3.5777309314900805,0.0976107966264223,5.837186385159029,4.764473550992666,4.710393192170516,1.2750070474998698,3.4620523187964327,7.590961241342599,5.540709262671431,5.119771161952904,4.152994605492435,6.21276386390212,7.054739966970305,4.823239844131022,3.1243281350022016,0.0565835283663675,6.891176124754544,0.137503523749935,4.8529975876133165,6.106013237622119,0.0285691521967709,6.308156975114762,6.338780943894699,3.298658315564515,4.535430914871279,1.765534746362977
ACH-000711,3.269033146455237,2.111031312388744,4.269033146455237,2.0669502439246266,5.2505826647875375,4.786073551578548,3.4208865749755315,3.5197934862411,3.967168607532628,2.137503523749935,9.946687003228543,6.715069679379989,7.025582548400324,1.8991756304805127,2.8439838440483265,6.600804954989473,3.786596361890807,8.457134594318036,5.292781749227846,7.790381081252167,3.400537929583729,3.10936055940423,7.1289738348798,0.01435529297707,3.613531652917927,6.459759466619821,4.876271360550127,4.763411574470007,0.2509615735332187
ACH-001515,4.679198570566922,4.789729251375769,4.864928972289788,3.527320607877047,5.965322548367254,3.82781902461732,3.578938713093386,2.918386234446348,5.094236069845765,2.8011586560936985,7.8339653070086595,5.961623328286945,8.022645227708837,2.400537929583729,4.422233000683048,5.604664415163704,4.743084055549586,5.888499735514123,6.868019977116388,5.921721947009604,2.8933622107638715,3.282439805006387,7.119563684417364,0.01435529297707,5.89384755813292,6.2471680003747725,3.645009884391095,3.978195629681652,0.1763227726404628
ACH-002847,4.229587922740652,0.3448284969974411,4.669026765509631,4.1026581313637385,5.738497643889787,4.22650852980868,3.1554254317471973,4.200849574637213,5.882153917287012,2.9164766444377164,7.3688556343879315,4.729552770453971,7.608365723163637,2.430285272977781,4.531069492725954,5.334496768390418,4.920293300211007,4.386810946472217,4.184280294419382,0.0,1.709290635723358,2.639232163249277,7.286881147788161,0.0,5.2268938135713885,6.111240020532455,4.637494325206311,2.176322772640463,1.819668183496456
ACH-000702,4.71259578044703,1.4382928515791469,5.195741293246449,4.537917249034083,4.311793717753649,5.5453506448223,4.72137265947682,5.291677223176022,5.7527485914071335,3.576522137920503,7.764539898576706,6.046141781644721,5.233811384293157,4.62702310555406,4.792855352362489,5.678916986679839,5.285772093249838,1.4905701304462011,0.1110313123887439,8.148984931387515,1.4541758931858022,3.298658315564515,6.632849830117706,0.0840642647884745,5.69265037003553,6.341985747228616,3.0250287944915226,4.308156975114762,1.4541758931858022
ACH-001020,4.2712762591759255,5.650190123496775,5.057883448899626,4.048759311919856,0.2016338611696504,4.493775408460703,4.050501697446727,3.4646682670034443,4.488000770834068,3.003602236680196,8.597158683183727,6.7016876643352985,6.466953337123929,3.023255352300303,4.977279923499917,5.405992359675837,4.697106574476975,6.246408087246385,0.2986583155645151,5.247547806890298,3.776103988073164,2.3673710656485296,6.777025123260769,0.0,4.203984165855989,5.839707698350369,3.75702324650746,3.527320607877047,0.7907720378619999
ACH-000600,5.23342794374847,0.2016338611696504,4.527320607877047,5.697106574476975,8.459349644999337,3.693765712217783,2.3476656563009706,3.45022149589718,4.646162657157894,2.7070829917717063,8.051970200188135,6.020368851063204,6.034963989749303,1.713695814843359,3.888499735514123,5.321928094887363,3.9541963103868754,4.743084055549586,5.358255586705128,0.2265085298086797,4.147306698780294,2.759155833800272,6.7964939294258375,0.0285691521967709,4.024142345897803,6.624978179569036,5.375387026828883,3.965322548367255,0.7311832415722002
ACH-003266,1.5945485495503542,4.805292455600712,5.134220939760634,2.411426245726465,4.451540833017832,4.575312330687437,4.019701914442548,4.28021399581062,3.769771739249448,3.00539998774259,8.776630423051051,6.383358695385111,5.14649230697719,1.1309308698264486,5.064365540263628,4.957914598632986,4.514122260170708,3.77082904603249,2.333423733725192,3.0942360698457656,3.1342209397606338,3.565597175854225,7.214124805352847,0.0,5.035623909730721,4.674121632632394,2.73768676140986,3.077242998932461,5.552438555253539
ACH-000354,5.188638294561388,2.0806576633452254,4.979110755015785,3.745237332129749,5.937815168803419,4.469234793667656,3.72137265947682,3.142413437873741,4.239550796613645,1.3103401206121503,7.073391816052921,7.28771237954945,8.15360269614038,2.568032104771279,3.85897561429202,5.860217924745852,2.5084286525318573,6.95837871156634,3.848998430400023,0.1505596765753814,2.3757345385831563,3.18269229751619,7.790706885783912,0.1634987322828795,4.745775149485796,6.14425035619052,3.82273014794452,4.3269687115878925,1.7048719644563528
ACH-000012,4.46532151358055,2.0107798387532423,4.92837032301897,4.71918344048179,6.970968660521811,4.440287820840419,3.140778655782796,4.108524456778169,5.9823091301297735,2.7548875021634687,11.3681244568798,8.053817302089428,6.612647377658316,2.985500430304885,3.24031432933371,5.722466024471091,4.770300489499416,5.05484847699562,9.673644752438245,8.149899508819566,2.7463127664254587,2.941106310946432,6.7481928495894605,0.5058909297299573,4.654206377944292,3.604071323668861,5.060047383669939,3.687060688339893,0.0976107966264223
ACH-000689,2.3868109464722167,5.832130501095929,3.9136075118230993,6.111865963867557,4.469885976274464,4.40667271575583,3.092545741543565,3.2942531364445142,6.014801602351361,3.596935142387232,9.661582162918704,5.424922088210688,6.4239142676731,1.655351828612554,3.944858445807539,5.5906618959652645,5.266411766036114,5.138732569720239,4.641546029087524,6.966015097404102,2.73768676140986,3.399171093819823,6.489767697008256,0.3103401206121505,4.531693360861466,6.163699987084195,5.687060688339892,4.1586601753464985,0.5360529002402097
ACH-002668,3.773996325111173,0.0,4.810443103845175,5.279471295644468,0.0,5.137503523749935,3.158660175346498,3.5096958419333872,4.483493351284395,2.498250867527825,7.520657963752996,6.658925511492373,6.991748577970062,1.4854268271702415,4.909293085823824,5.4571345943180365,4.295723024539968,1.0840642647884746,0.0,1.550900664647523,4.339137384919585,3.095924419998536,6.407692648665677,0.01435529297707,6.906289347406072,6.2509615735332185,3.964398632203184,3.602884408718418,0.01435529297707
ACH-002533,4.401903471607959,0.6959938131099002,4.956985924612576,4.278728212938939,7.045377439883325,3.62760683812965,3.6403895600549454,4.578334948681608,6.571828473050271,2.942983598187102,7.958320705614102,6.02436400911417,6.981281854057412,2.097610796626422,4.048759311919856,4.862947248020921,4.313245851787562,4.2433644256936605,6.054197294388812,0.2387868595871165,1.063502942306158,3.0874628412503395,7.494655612900208,0.0285691521967709,4.7230123963923685,7.253422057636538,4.299391206126829,4.095924419998536,0.1763227726404628
ACH-000459,4.461397589926158,0.1634987322828795,4.512226886513957,5.956289026583943,7.745237332129749,5.2268938135713885,3.356143810225275,3.463360885816658,6.466627120041501,2.5993177936982264,8.091911357491911,6.537606691495291,5.765534746362977,1.989139007368233,4.148120631123964,5.115199749385445,5.507160349117523,4.247927513443585,6.895302621333307,0.3448284969974411,4.141596278383818,3.460742563789644,6.127633279725874,0.01435529297707,5.323730337521348,4.77663042305105,4.77663042305105,3.871843648509318,0.3103401206121505
ACH-002050,2.7398481026993275,2.935459747805289,3.604071323668861,3.3291235962915664,4.152183419055046,3.881664619320345,3.917431755390104,4.035623909730721,4.932628157022127,2.6959938131099,6.994805976084931,5.0759604132434015,6.865795121403348,0.84799690655495,4.268284666520996,4.887037791419197,4.791814071161826,4.725741156503952,4.120186027531863,2.73768676140986,0.963474123974886,2.704871964456353,7.011786331206608,0.0565835283663675,5.119771161952904,6.026578770127714,4.354734239970604,3.975446765640962,0.3895668117627256
ACH-003120,4.842476062993939,5.712045448553693,5.319762427669248,4.06177619758669,3.15704371014558,5.216842842837263,3.882643049361841,5.479618608469416,5.214513410080016,2.799087306074004,8.07499772513591,6.0576668767997095,5.963474123974886,2.8011586560936985,5.161887682376894,5.899417348675079,5.504620392403552,5.71918344048179,4.526694845541976,6.426432500186955,3.534808661231747,2.27500704749987,7.282717789857285,0.2630344058337938,2.400537929583729,6.553360503335328,3.350497247084133,4.94063660720115,0.4436066514756145
ACH-001413,5.279099802133753,0.2141248053528473,4.823239844131022,3.3936907641874536,6.223036337901875,4.504620392403552,3.7729413378313352,5.316869805064333,5.903038270112912,4.1969217338203295,8.457052490055949,6.6151514178698845,6.39214566314514,3.307428525192248,4.405992359675837,4.598126959919604,3.4019034716079584,4.24031432933371,5.911451911626604,0.1763227726404628,1.8519988371124465,3.2524762141352173,7.100452094900937,0.0,4.4495613746132365,4.669026765509631,6.031880365587182,4.48413813120167,0.4436066514756145
ACH-000686,4.2502036564992975,2.2898344651775093,4.463360885816658,2.2016338611696504,5.876025732722702,4.120186027531863,2.84799690655495,3.77082904603249,4.837438714856374,2.8619553641448694,7.702311232858297,5.4212232992251375,8.329347878459275,2.689299160535892,4.0522419811811385,4.639810977716776,5.118941072723508,4.89287670006069,4.16430358309365,7.383963435972199,0.8875252707415875,3.7980505147675134,8.17147706719099,0.2141248053528473,5.922435740233148,7.018144528943756,4.06177619758669,4.878234879112339,0.0
ACH-000342,3.6322682154995127,2.4905701304462013,4.7755773609306535,4.550900664647523,5.47021145739054,4.177120502846516,2.339137384919585,4.153805336079035,4.519793486241101,2.2570106182060234,7.30295872572012,6.928014935644125,7.032872249463233,2.51096191927738,4.159467729266766,5.624100894628114,3.465974464504069,6.22650852980868,3.9240998856407416,4.496334513417112,3.4892860226258766,3.587364990936461,7.313880701100727,0.0426443374084937,4.260025655961456,6.339493737901733,2.925999418556223,4.33199177823206,1.2387868595871168
ACH-000208,4.324810603420484,0.5360529002402097,5.0798047546352585,4.05484847699562,5.863442934348041,4.765534746362977,3.499527024215096,3.542258049766918,5.936402377725063,4.004501392234941,8.040125301965663,5.072105800480419,7.061668207389335,2.6959938131099,3.786596361890807,5.413120146403495,5.224580566083445,5.016585460434449,4.930264245235024,0.3448284969974411,2.918386234446348,3.0250287944915226,7.293333695306461,0.0,2.3045110418099526,6.868884273028773,4.885574364371426,4.07638806851284,0.6415460290875237
ACH-000360,4.02945288578697,1.7311832415722,4.181897643108388,2.606442228131608,5.115615931428109,3.819668183496456,3.142413437873741,3.4918530963296748,2.333423733725192,2.017921907997262,6.41193462479118,6.860466258517167,6.716167829797151,2.639232163249277,4.628190334615213,5.321928094887363,3.942983598187102,6.551977360180863,3.4841381312016693,4.704318677760831,4.639232163249277,2.912649864897204,6.725059450192119,0.0,4.454175893185802,5.4015622072560685,2.735522177296537,3.905928478173135,0.7824085649273732
ACH-000249,4.676380255466924,1.250961573533219,4.820689560559215,4.262282806420656,6.018367115543116,5.559185865787734,3.2942531364445142,3.938285791884053,4.664482840364682,3.12267271882414,7.850249358286328,6.444932048942182,5.5453506448223,3.411426245726465,3.96624587322494,4.189033824390017,4.390942772802543,5.824258696603374,5.476381687567235,7.15815522450277,3.0840642647884744,3.885574364371426,8.29664094468348,0.01435529297707,4.553360503335328,5.4356285940520905,3.495695162624069,5.369117458599815,1.0285691521967708
ACH-001368,4.266786540694901,0.5459683691052926,4.582556003014061,6.290387539763883,3.249445341085839,5.051372101721025,2.948600847493356,4.148934104526339,3.956985924612576,2.526068811667588,7.1646052864249,6.170325694415555,5.157852169141737,2.799087306074004,4.5496691707264905,5.051372101721025,3.73768676140986,1.807354922057604,1.584962500721156,4.767125077269071,0.7398481026993275,2.8619553641448694,6.693765712217783,0.0426443374084937,4.36387192485753,5.124328135002202,3.95884267524324,3.734438666137167,2.2357270598380583
ACH-000231,4.009884588931844,1.807354922057604,5.140778655782796,4.01435529297707,6.36614733152048,5.485104761080973,3.6005076453457856,4.458775699080244,5.992541859109112,3.700439718141092,7.350055177204502,4.486070743735668,5.774523529590232,2.553360503335328,2.269033146455237,6.228818690495881,5.689858236319245,4.117695042669754,3.64961545906341,9.166690342175633,3.842978831788325,3.3103401206121505,8.03655827994435,0.8237493603082727,3.6507645591169022,6.8533719408673885,4.074676686294496,3.471187460386985,1.3504972470841332
ACH-002074,4.362469888750209,1.2265085298086795,5.6604951318885135,0.2986583155645151,3.8923910259134034,5.82196526586905,4.132576842670009,6.033202725937223,1.8914191868460783,3.5545888516776376,7.864371887423142,0.6599245584023783,5.143230134776893,2.503348735167504,2.056583528366368,4.569855608330948,6.2471680003747725,3.1651079851445365,1.4005379295837286,4.816599706534912,2.021479727410452,4.196134880765161,6.7848965352083175,0.2016338611696504,4.128458384146928,8.563882652489132,3.3757345385831563,3.73768676140986,3.418189947945766
ACH-000945,3.769771739249448,2.568032104771279,5.074676686294496,4.666188489872781,5.598126959919604,5.389222616355895,3.0250287944915226,5.3729520979118295,4.472487771462744,3.2927817492278457,6.977966757619478,6.997631134706948,5.497931651896279,1.7782085763980875,4.0,4.0798047546352585,4.685379551959075,4.451540833017832,4.913128767819739,7.020702203791045,2.408711861029429,3.75702324650746,7.693138438342928,0.1110313123887439,4.977737849242815,3.977279923499916,3.411426245726465,3.919340082442013,0.9708536543404837
ACH-000662,3.795974694206668,4.215678596607928,4.640389560054945,4.0259146987507926,6.148324042480084,4.161887682376894,3.532316959332765,7.216163813388774,4.262282806420656,2.4168397419128294,7.799929150725292,9.799103500027666,5.608809242675524,2.6182386555954547,3.76234881564413,7.518456455824303,4.15704371014558,4.932155684432056,4.85598969730848,7.552976429898858,2.669026765509631,3.7355221772965375,6.333423733725192,0.2141248053528473,4.157852169141737,3.430285272977781,4.493775408460703,3.840966704487421,1.9855004303048849
